START 2026-09-24T00:49:37Z until [ -f ckpts/dsc/stage1_a3_s1.pt ]; do sleep 30; done; python3 coverage_lean.py --ckpt ckpts/dsc/stage1_a3_s1.pt --in data/dsc/targets_depth3_sub250.jsonl --k 2000 --temperature 0.8 --seed 0 --batch 1024 --procs 2 --out artifacts/dsc/cov_a3_s1_d3sub
shard 0/1: 250 theorems, 0 already done; k=2000 T=0.8 batch=1024
targets_depth3_601: n_ok 396/2000 (nd-only 0, parse-fail 688) distinct_ok 2 first_hit 4 written_hist {7: 1, 10: 1} lean 1s (14s; 140 done, 21s/thm, ETA 39 min)
targets_depth3_603: n_ok 1922/2000 (nd-only 0, parse-fail 69) distinct_ok 4 first_hit 1 written_hist {7: 1, 10: 1, 11: 2} lean 1s (13s; 141 done, 21s/thm, ETA 39 min)
targets_depth3_610: n_ok 59/2000 (nd-only 0, parse-fail 785) distinct_ok 1 first_hit 26 written_hist {10: 1} lean 0s (13s; 142 done, 21s/thm, ETA 38 min)
targets_depth3_616: n_ok 1870/2000 (nd-only 0, parse-fail 81) distinct_ok 5 first_hit 1 written_hist {7: 1, 8: 1, 10: 1, 11: 2} lean 1s (13s; 143 done, 21s/thm, ETA 38 min)
targets_depth3_617: n_ok 23/2000 (nd-only 0, parse-fail 92) distinct_ok 1 first_hit 26 written_hist {10: 1} lean 0s (11s; 144 done, 21s/thm, ETA 37 min)
targets_depth3_620: n_ok 1736/2000 (nd-only 0, parse-fail 107) distinct_ok 3 first_hit 1 written_hist {7: 1, 10: 1, 11: 1} lean 0s (10s; 145 done, 21s/thm, ETA 37 min)
targets_depth3_625: n_ok 21/2000 (nd-only 0, parse-fail 98) distinct_ok 2 first_hit 63 written_hist {10: 2} lean 0s (9s; 146 done, 21s/thm, ETA 36 min)
targets_depth3_626: n_ok 0/2000 (nd-only 0, parse-fail 1246) distinct_ok 0 first_hit None written_hist {} lean 0s (9s; 147 done, 21s/thm, ETA 36 min)
targets_depth3_627: n_ok 194/2000 (nd-only 0, parse-fail 416) distinct_ok 1 first_hit 24 written_hist {10: 1} lean 0s (7s; 148 done, 21s/thm, ETA 35 min)
targets_depth3_633: n_ok 0/2000 (nd-only 0, parse-fail 648) distinct_ok 0 first_hit None written_hist {} lean 0s (13s; 149 done, 21s/thm, ETA 35 min)
targets_depth3_635: n_ok 1717/2000 (nd-only 0, parse-fail 135) distinct_ok 5 first_hit 1 written_hist {7: 2, 8: 3} lean 1s (9s; 150 done, 21s/thm, ETA 34 min)
targets_depth3_640: n_ok 17/2000 (nd-only 0, parse-fail 426) distinct_ok 1 first_hit 35 written_hist {10: 1} lean 0s (11s; 151 done, 21s/thm, ETA 34 min)
targets_depth3_645: n_ok 1471/2000 (nd-only 0, parse-fail 451) distinct_ok 4 first_hit 1 written_hist {10: 4} lean 1s (13s; 152 done, 21s/thm, ETA 33 min)
targets_depth3_649: n_ok 1857/2000 (nd-only 0, parse-fail 66) distinct_ok 5 first_hit 1 written_hist {7: 1, 8: 1, 10: 1, 11: 2} lean 1s (11s; 153 done, 20s/thm, ETA 33 min)
targets_depth3_650: n_ok 379/2000 (nd-only 0, parse-fail 1245) distinct_ok 3 first_hit 2 written_hist {10: 3} lean 1s (16s; 154 done, 20s/thm, ETA 33 min)
targets_depth3_655: n_ok 262/2000 (nd-only 0, parse-fail 722) distinct_ok 11 first_hit 1 written_hist {10: 6, 11: 5} lean 1s (14s; 155 done, 20s/thm, ETA 32 min)
targets_depth3_656: n_ok 59/2000 (nd-only 0, parse-fail 1162) distinct_ok 2 first_hit 54 written_hist {8: 1, 10: 1} lean 0s (10s; 156 done, 20s/thm, ETA 32 min)
targets_depth3_662: n_ok 2/2000 (nd-only 0, parse-fail 529) distinct_ok 2 first_hit 979 written_hist {10: 2} lean 0s (10s; 157 done, 20s/thm, ETA 31 min)
targets_depth3_672: n_ok 700/2000 (nd-only 0, parse-fail 365) distinct_ok 2 first_hit 1 written_hist {7: 1, 11: 1} lean 1s (9s; 158 done, 20s/thm, ETA 31 min)
targets_depth3_676: n_ok 19/2000 (nd-only 0, parse-fail 1689) distinct_ok 2 first_hit 46 written_hist {11: 2} lean 0s (15s; 159 done, 20s/thm, ETA 31 min)
targets_depth3_684: n_ok 1321/2000 (nd-only 0, parse-fail 290) distinct_ok 9 first_hit 1 written_hist {7: 1, 8: 6, 9: 1, 11: 1} lean 1s (14s; 160 done, 20s/thm, ETA 30 min)
targets_depth3_695: n_ok 1968/2000 (nd-only 0, parse-fail 15) distinct_ok 3 first_hit 1 written_hist {7: 1, 10: 1, 11: 1} lean 0s (9s; 161 done, 20s/thm, ETA 30 min)
targets_depth3_696: n_ok 1772/2000 (nd-only 0, parse-fail 37) distinct_ok 2 first_hit 1 written_hist {7: 1, 8: 1} lean 0s (9s; 162 done, 20s/thm, ETA 29 min)
targets_depth3_699: n_ok 1851/2000 (nd-only 0, parse-fail 76) distinct_ok 7 first_hit 1 written_hist {7: 1, 8: 2, 10: 2, 11: 1, 12: 1} lean 0s (9s; 163 done, 20s/thm, ETA 29 min)
targets_depth3_700: n_ok 11/2000 (nd-only 0, parse-fail 465) distinct_ok 1 first_hit 86 written_hist {7: 1} lean 0s (9s; 164 done, 20s/thm, ETA 28 min)
targets_depth3_714: n_ok 4/2000 (nd-only 0, parse-fail 93) distinct_ok 2 first_hit 496 written_hist {8: 2} lean 0s (9s; 165 done, 20s/thm, ETA 28 min)
targets_depth3_716: n_ok 271/2000 (nd-only 0, parse-fail 979) distinct_ok 7 first_hit 15 written_hist {7: 1, 10: 4, 11: 1, 13: 1} lean 1s (12s; 166 done, 20s/thm, ETA 28 min)
targets_depth3_717: n_ok 1553/2000 (nd-only 0, parse-fail 333) distinct_ok 26 first_hit 1 written_hist {7: 4, 8: 20, 12: 2} lean 1s (11s; 167 done, 20s/thm, ETA 27 min)
targets_depth3_720: n_ok 2/2000 (nd-only 0, parse-fail 435) distinct_ok 2 first_hit 1389 written_hist {7: 1, 11: 1} lean 0s (11s; 168 done, 20s/thm, ETA 27 min)
targets_depth3_722: n_ok 1775/2000 (nd-only 0, parse-fail 13) distinct_ok 3 first_hit 1 written_hist {7: 1, 8: 2} lean 1s (10s; 169 done, 20s/thm, ETA 26 min)
targets_depth3_723: n_ok 4/2000 (nd-only 0, parse-fail 27) distinct_ok 1 first_hit 100 written_hist {7: 1} lean 0s (10s; 170 done, 20s/thm, ETA 26 min)
targets_depth3_727: n_ok 7/2000 (nd-only 0, parse-fail 1133) distinct_ok 2 first_hit 101 written_hist {10: 1, 11: 1} lean 0s (13s; 171 done, 19s/thm, ETA 26 min)
targets_depth3_735: n_ok 1695/2000 (nd-only 0, parse-fail 181) distinct_ok 102 first_hit 1 written_hist {7: 9, 8: 55, 9: 14, 10: 5, 11: 18, 13: 1} lean 3s (13s; 172 done, 19s/thm, ETA 25 min)
targets_depth3_736: n_ok 1147/2000 (nd-only 0, parse-fail 365) distinct_ok 6 first_hit 1 written_hist {7: 1, 8: 2, 10: 1, 11: 2} lean 1s (9s; 173 done, 19s/thm, ETA 25 min)
targets_depth3_744: n_ok 185/2000 (nd-only 0, parse-fail 1117) distinct_ok 6 first_hit 10 written_hist {9: 4, 11: 2} lean 0s (10s; 174 done, 19s/thm, ETA 24 min)
targets_depth3_747: n_ok 92/2000 (nd-only 0, parse-fail 213) distinct_ok 3 first_hit 35 written_hist {7: 1, 10: 1, 11: 1} lean 0s (12s; 175 done, 19s/thm, ETA 24 min)
targets_depth3_749: n_ok 5/2000 (nd-only 0, parse-fail 297) distinct_ok 1 first_hit 715 written_hist {7: 1} lean 0s (12s; 176 done, 19s/thm, ETA 24 min)
targets_depth3_770: n_ok 1984/2000 (nd-only 0, parse-fail 8) distinct_ok 9 first_hit 1 written_hist {7: 1, 8: 1, 10: 7} lean 1s (10s; 177 done, 19s/thm, ETA 23 min)
targets_depth3_771: n_ok 318/2000 (nd-only 0, parse-fail 1117) distinct_ok 4 first_hit 14 written_hist {11: 3, 12: 1} lean 0s (16s; 178 done, 19s/thm, ETA 23 min)
targets_depth3_773: n_ok 949/2000 (nd-only 0, parse-fail 543) distinct_ok 4 first_hit 1 written_hist {10: 2, 11: 2} lean 1s (13s; 179 done, 19s/thm, ETA 23 min)
targets_depth3_775: n_ok 44/2000 (nd-only 0, parse-fail 119) distinct_ok 2 first_hit 15 written_hist {7: 1, 10: 1} lean 0s (13s; 180 done, 19s/thm, ETA 22 min)
targets_depth3_776: n_ok 1773/2000 (nd-only 0, parse-fail 117) distinct_ok 4 first_hit 1 written_hist {7: 2, 8: 2} lean 1s (12s; 181 done, 19s/thm, ETA 22 min)
targets_depth3_777: n_ok 18/2000 (nd-only 0, parse-fail 728) distinct_ok 1 first_hit 193 written_hist {11: 1} lean 0s (11s; 182 done, 19s/thm, ETA 22 min)
targets_depth3_791: n_ok 317/2000 (nd-only 0, parse-fail 847) distinct_ok 5 first_hit 4 written_hist {11: 4, 12: 1} lean 1s (14s; 183 done, 19s/thm, ETA 21 min)
targets_depth3_794: n_ok 3/2000 (nd-only 0, parse-fail 70) distinct_ok 2 first_hit 17 written_hist {7: 1, 8: 1} lean 3s (28s; 184 done, 19s/thm, ETA 21 min)
targets_depth3_801: n_ok 0/2000 (nd-only 0, parse-fail 1200) distinct_ok 0 first_hit None written_hist {} lean 0s (40s; 185 done, 19s/thm, ETA 21 min)
targets_depth3_802: n_ok 1160/2000 (nd-only 0, parse-fail 293) distinct_ok 11 first_hit 1 written_hist {8: 6, 9: 4, 10: 1} lean 16s (40s; 186 done, 19s/thm, ETA 21 min)
targets_depth3_803: n_ok 2/2000 (nd-only 0, parse-fail 18) distinct_ok 2 first_hit 595 written_hist {7: 2} lean 5s (31s; 187 done, 19s/thm, ETA 20 min)
targets_depth3_810: n_ok 1972/2000 (nd-only 0, parse-fail 18) distinct_ok 3 first_hit 1 written_hist {7: 1, 8: 1, 11: 1} lean 9s (30s; 188 done, 19s/thm, ETA 20 min)
targets_depth3_812: n_ok 1752/2000 (nd-only 0, parse-fail 104) distinct_ok 7 first_hit 1 written_hist {7: 1, 8: 3, 10: 1, 11: 2} lean 9s (32s; 189 done, 19s/thm, ETA 20 min)
targets_depth3_813: n_ok 8/2000 (nd-only 0, parse-fail 965) distinct_ok 1 first_hit 527 written_hist {8: 1} lean 7s (29s; 190 done, 19s/thm, ETA 19 min)
targets_depth3_817: n_ok 5/2000 (nd-only 0, parse-fail 259) distinct_ok 1 first_hit 87 written_hist {7: 1} lean 7s (35s; 191 done, 20s/thm, ETA 19 min)
targets_depth3_818: n_ok 10/2000 (nd-only 0, parse-fail 90) distinct_ok 2 first_hit 76 written_hist {7: 1, 11: 1} lean 6s (28s; 192 done, 20s/thm, ETA 19 min)
targets_depth3_821: n_ok 137/2000 (nd-only 0, parse-fail 206) distinct_ok 2 first_hit 3 written_hist {8: 1, 9: 1} lean 7s (31s; 193 done, 20s/thm, ETA 19 min)
targets_depth3_822: n_ok 0/2000 (nd-only 0, parse-fail 68) distinct_ok 0 first_hit None written_hist {} lean 0s (20s; 194 done, 20s/thm, ETA 18 min)
targets_depth3_824: n_ok 118/2000 (nd-only 0, parse-fail 1263) distinct_ok 1 first_hit 10 written_hist {8: 1} lean 7s (29s; 195 done, 20s/thm, ETA 18 min)
targets_depth3_829: n_ok 1274/2000 (nd-only 0, parse-fail 93) distinct_ok 4 first_hit 1 written_hist {7: 1, 8: 2, 10: 1} lean 8s (27s; 196 done, 20s/thm, ETA 18 min)
targets_depth3_831: n_ok 3/2000 (nd-only 0, parse-fail 8) distinct_ok 1 first_hit 408 written_hist {7: 1} lean 6s (30s; 197 done, 20s/thm, ETA 18 min)
targets_depth3_834: n_ok 63/2000 (nd-only 0, parse-fail 509) distinct_ok 3 first_hit 15 written_hist {9: 2, 11: 1} lean 8s (36s; 198 done, 20s/thm, ETA 17 min)
targets_depth3_841: n_ok 31/2000 (nd-only 0, parse-fail 886) distinct_ok 1 first_hit 4 written_hist {8: 1} lean 6s (28s; 199 done, 20s/thm, ETA 17 min)
targets_depth3_844: n_ok 1357/2000 (nd-only 0, parse-fail 411) distinct_ok 2 first_hit 2 written_hist {7: 1, 8: 1} lean 1s (21s; 200 done, 20s/thm, ETA 17 min)
targets_depth3_847: n_ok 7/2000 (nd-only 0, parse-fail 244) distinct_ok 1 first_hit 185 written_hist {8: 1} lean 0s (3s; 201 done, 20s/thm, ETA 16 min)
targets_depth3_849: n_ok 1961/2000 (nd-only 0, parse-fail 14) distinct_ok 3 first_hit 2 written_hist {8: 1, 9: 2} lean 0s (4s; 202 done, 20s/thm, ETA 16 min)
targets_depth3_851: n_ok 1937/2000 (nd-only 0, parse-fail 8) distinct_ok 1 first_hit 1 written_hist {7: 1} lean 0s (4s; 203 done, 20s/thm, ETA 15 min)
targets_depth3_852: n_ok 253/2000 (nd-only 0, parse-fail 503) distinct_ok 2 first_hit 21 written_hist {8: 1, 9: 1} lean 0s (4s; 204 done, 20s/thm, ETA 15 min)
targets_depth3_856: n_ok 0/2000 (nd-only 0, parse-fail 226) distinct_ok 0 first_hit None written_hist {} lean 0s (5s; 205 done, 20s/thm, ETA 15 min)
targets_depth3_860: n_ok 1923/2000 (nd-only 0, parse-fail 10) distinct_ok 1 first_hit 1 written_hist {7: 1} lean 0s (6s; 206 done, 19s/thm, ETA 14 min)
targets_depth3_862: n_ok 0/2000 (nd-only 0, parse-fail 417) distinct_ok 0 first_hit None written_hist {} lean 0s (5s; 207 done, 19s/thm, ETA 14 min)
targets_depth3_864: n_ok 0/2000 (nd-only 0, parse-fail 1214) distinct_ok 0 first_hit None written_hist {} lean 0s (7s; 208 done, 19s/thm, ETA 14 min)
targets_depth3_866: n_ok 1412/2000 (nd-only 0, parse-fail 12) distinct_ok 2 first_hit 1 written_hist {7: 2} lean 0s (6s; 209 done, 19s/thm, ETA 13 min)
targets_depth3_868: n_ok 1917/2000 (nd-only 0, parse-fail 10) distinct_ok 5 first_hit 1 written_hist {7: 1, 8: 4} lean 1s (7s; 210 done, 19s/thm, ETA 13 min)
targets_depth3_870: n_ok 43/2000 (nd-only 0, parse-fail 511) distinct_ok 1 first_hit 28 written_hist {7: 1} lean 0s (6s; 211 done, 19s/thm, ETA 12 min)
targets_depth3_872: n_ok 1994/2000 (nd-only 0, parse-fail 1) distinct_ok 3 first_hit 1 written_hist {7: 1, 8: 2} lean 1s (6s; 212 done, 19s/thm, ETA 12 min)
targets_depth3_876: n_ok 475/2000 (nd-only 0, parse-fail 57) distinct_ok 10 first_hit 2 written_hist {7: 6, 8: 4} lean 1s (4s; 213 done, 19s/thm, ETA 12 min)
targets_depth3_880: n_ok 24/2000 (nd-only 0, parse-fail 29) distinct_ok 5 first_hit 205 written_hist {7: 2, 8: 1, 11: 2} lean 0s (5s; 214 done, 19s/thm, ETA 11 min)
targets_depth3_881: n_ok 1489/2000 (nd-only 0, parse-fail 103) distinct_ok 3 first_hit 1 written_hist {7: 1, 10: 2} lean 1s (8s; 215 done, 19s/thm, ETA 11 min)
targets_depth3_884: n_ok 1617/2000 (nd-only 0, parse-fail 73) distinct_ok 4 first_hit 1 written_hist {7: 1, 8: 2, 9: 1} lean 1s (7s; 216 done, 19s/thm, ETA 11 min)
targets_depth3_886: n_ok 1263/2000 (nd-only 0, parse-fail 200) distinct_ok 7 first_hit 1 written_hist {7: 1, 8: 2, 9: 3, 10: 1} lean 1s (7s; 217 done, 19s/thm, ETA 10 min)
targets_depth3_888: n_ok 1186/2000 (nd-only 0, parse-fail 36) distinct_ok 7 first_hit 2 written_hist {7: 3, 10: 3, 11: 1} lean 1s (5s; 218 done, 19s/thm, ETA 10 min)
targets_depth3_889: n_ok 0/2000 (nd-only 0, parse-fail 328) distinct_ok 0 first_hit None written_hist {} lean 0s (5s; 219 done, 19s/thm, ETA 10 min)
targets_depth3_891: n_ok 56/2000 (nd-only 0, parse-fail 86) distinct_ok 2 first_hit 28 written_hist {8: 1, 9: 1} lean 0s (7s; 220 done, 19s/thm, ETA 9 min)
targets_depth3_892: n_ok 552/2000 (nd-only 0, parse-fail 262) distinct_ok 4 first_hit 13 written_hist {7: 2, 8: 1, 10: 1} lean 1s (8s; 221 done, 19s/thm, ETA 9 min)
targets_depth3_893: n_ok 1749/2000 (nd-only 0, parse-fail 77) distinct_ok 2 first_hit 1 written_hist {8: 1, 9: 1} lean 0s (6s; 222 done, 19s/thm, ETA 9 min)
targets_depth3_896: n_ok 38/2000 (nd-only 0, parse-fail 456) distinct_ok 3 first_hit 17 written_hist {7: 1, 9: 2} lean 0s (8s; 223 done, 18s/thm, ETA 8 min)
targets_depth3_897: n_ok 1990/2000 (nd-only 0, parse-fail 5) distinct_ok 3 first_hit 1 written_hist {7: 1, 8: 2} lean 1s (7s; 224 done, 18s/thm, ETA 8 min)
targets_depth3_903: n_ok 1976/2000 (nd-only 0, parse-fail 10) distinct_ok 3 first_hit 1 written_hist {7: 1, 8: 2} lean 10s (14s; 225 done, 18s/thm, ETA 8 min)
targets_depth3_904: n_ok 1720/2000 (nd-only 0, parse-fail 131) distinct_ok 4 first_hit 1 written_hist {7: 2, 8: 1, 11: 1} lean 15s (37s; 226 done, 18s/thm, ETA 7 min)
targets_depth3_909: n_ok 48/2000 (nd-only 0, parse-fail 348) distinct_ok 2 first_hit 33 written_hist {7: 1, 8: 1} lean 3s (27s; 227 done, 19s/thm, ETA 7 min)
targets_depth3_911: n_ok 1841/2000 (nd-only 0, parse-fail 123) distinct_ok 9 first_hit 1 written_hist {7: 3, 10: 1, 11: 5} lean 12s (35s; 228 done, 19s/thm, ETA 7 min)
targets_depth3_913: n_ok 1992/2000 (nd-only 0, parse-fail 7) distinct_ok 3 first_hit 1 written_hist {7: 1, 8: 2} lean 8s (29s; 229 done, 19s/thm, ETA 7 min)
targets_depth3_915: n_ok 12/2000 (nd-only 0, parse-fail 666) distinct_ok 1 first_hit 69 written_hist {12: 1} lean 5s (24s; 230 done, 19s/thm, ETA 6 min)
targets_depth3_920: n_ok 457/2000 (nd-only 0, parse-fail 597) distinct_ok 11 first_hit 1 written_hist {7: 1, 8: 4, 9: 1, 10: 4, 11: 1} lean 18s (44s; 231 done, 19s/thm, ETA 6 min)
targets_depth3_923: n_ok 1838/2000 (nd-only 0, parse-fail 72) distinct_ok 9 first_hit 1 written_hist {7: 1, 8: 4, 10: 2, 11: 2} lean 9s (30s; 232 done, 19s/thm, ETA 6 min)
targets_depth3_929: n_ok 1910/2000 (nd-only 0, parse-fail 11) distinct_ok 2 first_hit 1 written_hist {7: 1, 10: 1} lean 8s (30s; 233 done, 19s/thm, ETA 5 min)
targets_depth3_931: n_ok 0/2000 (nd-only 0, parse-fail 1544) distinct_ok 0 first_hit None written_hist {} lean 0s (20s; 234 done, 19s/thm, ETA 5 min)
targets_depth3_934: n_ok 1989/2000 (nd-only 0, parse-fail 6) distinct_ok 2 first_hit 1 written_hist {7: 2} lean 7s (23s; 235 done, 19s/thm, ETA 5 min)
targets_depth3_938: n_ok 205/2000 (nd-only 0, parse-fail 330) distinct_ok 6 first_hit 4 written_hist {7: 1, 8: 1, 11: 4} lean 9s (22s; 236 done, 19s/thm, ETA 4 min)
targets_depth3_939: n_ok 35/2000 (nd-only 0, parse-fail 682) distinct_ok 3 first_hit 37 written_hist {7: 1, 8: 2} lean 6s (21s; 237 done, 19s/thm, ETA 4 min)
targets_depth3_940: n_ok 0/2000 (nd-only 0, parse-fail 66) distinct_ok 0 first_hit None written_hist {} lean 0s (17s; 238 done, 19s/thm, ETA 4 min)
targets_depth3_952: n_ok 1096/2000 (nd-only 0, parse-fail 167) distinct_ok 16 first_hit 1 written_hist {8: 2, 9: 8, 11: 5, 13: 1} lean 12s (26s; 239 done, 19s/thm, ETA 3 min)
targets_depth3_959: n_ok 63/2000 (nd-only 0, parse-fail 314) distinct_ok 2 first_hit 28 written_hist {8: 2} lean 5s (17s; 240 done, 19s/thm, ETA 3 min)
targets_depth3_960: n_ok 0/2000 (nd-only 0, parse-fail 23) distinct_ok 0 first_hit None written_hist {} lean 0s (20s; 241 done, 19s/thm, ETA 3 min)
targets_depth3_965: n_ok 456/2000 (nd-only 0, parse-fail 803) distinct_ok 4 first_hit 9 written_hist {7: 1, 8: 2, 10: 1} lean 6s (31s; 242 done, 19s/thm, ETA 3 min)
targets_depth3_966: n_ok 0/2000 (nd-only 0, parse-fail 1813) distinct_ok 0 first_hit None written_hist {} lean 0s (22s; 243 done, 19s/thm, ETA 2 min)
targets_depth3_967: n_ok 1976/2000 (nd-only 0, parse-fail 16) distinct_ok 5 first_hit 1 written_hist {7: 1, 8: 2, 11: 2} lean 3s (15s; 244 done, 19s/thm, ETA 2 min)
targets_depth3_971: n_ok 436/2000 (nd-only 0, parse-fail 177) distinct_ok 2 first_hit 2 written_hist {8: 1, 9: 1} lean 1s (6s; 245 done, 19s/thm, ETA 2 min)
targets_depth3_980: n_ok 42/2000 (nd-only 0, parse-fail 21) distinct_ok 2 first_hit 28 written_hist {7: 1, 11: 1} lean 0s (4s; 246 done, 19s/thm, ETA 1 min)
targets_depth3_984: n_ok 118/2000 (nd-only 0, parse-fail 495) distinct_ok 4 first_hit 17 written_hist {9: 4} lean 0s (4s; 247 done, 19s/thm, ETA 1 min)
targets_depth3_986: n_ok 103/2000 (nd-only 0, parse-fail 37) distinct_ok 3 first_hit 24 written_hist {7: 2, 10: 1} lean 0s (5s; 248 done, 19s/thm, ETA 1 min)
targets_depth3_988: n_ok 1908/2000 (nd-only 0, parse-fail 40) distinct_ok 25 first_hit 1 written_hist {7: 3, 8: 6, 9: 9, 10: 4, 11: 2, 12: 1} lean 1s (6s; 249 done, 19s/thm, ETA 0 min)
targets_depth3_998: n_ok 1101/2000 (nd-only 0, parse-fail 22) distinct_ok 3 first_hit 1 written_hist {8: 3} lean 1s (7s; 250 done, 19s/thm, ETA 0 min)
DONE {'nd_ok_lean_ok_texts': 18952, 'nd_ok_lean_rej_texts': 0, 'samples': 500000, 'parse_fail': 95575, 'nd_ok_samples': 189786, 'both_ok_samples': 189786, 'lean_wall_s': 913.0835802555084, 'lean_proc_s': 913.1583106517792}
END 2026-09-24T02:07:24Z
